id,title,description,language,content_id
FBDcwYFHi62eKWGyHS6BH,松楽山光蔵寺 / 阿弥陀堂,松楽山光蔵寺は、訪れる人々に静寂と美しさを提供する魅力的な寺院です。この寺院は、歴史的な背景を持ち、訪日外国人旅行者にも人気があります。美しい建築と穏やかな環境が調和し、心を落ち着ける場所として知られています。特に阿弥陀堂は、その荘厳な雰囲気で訪れる人々を魅了します。自然に囲まれたこの場所で、心の平穏を見つけることができるでしょう。ぜひ訪れて、その魅力を体験してください。,JA,iGIxC-kU22M7sxGjofde4
pvOth-D7n1mMNK-VsJbHY,Furuden Hachiman Shrine,"Furuden Hachiman Shrine offers a serene and sacred atmosphere for visitors, surrounded by nature. This beautiful shrine is an ideal spot for those seeking tranquility and a chance to experience local culture and traditions. Visitors can delve into the history and architectural style of the shrine, gaining a deeper understanding of the significance of Shinto in Japan. With seasonal landscapes that change throughout the year, there are new discoveries to be made no matter when you visit. Furuden Hachiman Shrine is a must-visit destination for travelers in search of inner peace.",EN,KR83c4VH6FRZ5ZiP3o5f2
MpUMJv-Z9JIAFR6cN4LJI,降田八幡神社,降田八幡神社は、訪れる人々に静寂と神聖な雰囲気を提供する美しい神社です。自然に囲まれたこの場所は、心を落ち着けるのに最適なスポットであり、地元の文化や伝統を体験することができます。神社の歴史や建築様式に触れながら、訪問者は日本の神道の深い意味を理解することができるでしょう。特に、四季折々の風景が楽しめるため、どの季節に訪れても新たな発見があります。降田八幡神社は、心の平穏を求める旅行者にとって、必見のスポットです。,JA,KR83c4VH6FRZ5ZiP3o5f2
Yiao7FmxTe4FoEYq1WJ_s,"Junmai Sake ""Ruriko""","Junmai Sake 'Ruriko' is a special beverage that allows you to experience the charm of the Tohoku region. This sake is brewed using carefully selected local rice and water, featuring rich flavors and aromas. Visitors can enjoy learning about the traditional sake-making process while immersing themselves in the local culture and beautiful nature. As part of a project to promote tourism in Tohoku, be sure to taste this wonderful sake.",EN,shV4hR9-6KDN2Pk0EnwbT
0PRjrKzOjfL2Lge0o2fr4,純米酒「瑠璃子」,純米酒「瑠璃子」は、東北地方の魅力を体験できる特別な飲み物です。この酒は、地元の厳選された米と水を使用して醸造されており、豊かな風味と香りが特徴です。訪れる人々は、酒造りの伝統を学びながら、地元の文化や美しい自然を楽しむことができます。東北の観光を促進するための事業の一環として、この素晴らしい酒をぜひ味わってみてください。,JA,shV4hR9-6KDN2Pk0EnwbT
uN42sQl_McBmZpvh4E2KZ,Hachiro Kasuga Memorial Hall,"Hachiro Kasuga Memorial Hall is an attractive spot where visitors can experience the culture and history of the Tohoku region. This hall is operated as part of a project promoting travel for foreign visitors to Japan, showcasing the charm of the area. Inside, there are valuable materials and exhibits related to Hachiro Kasuga that inspire visitors. Come and immerse yourself in the rich culture of Tohoku at this historically significant location, and create lasting memories.",EN,-TWWX3vdhObS-3r0fuBSf
lWQV-cVrIYSFnhji1dAEy,春日八郎記念館,春日八郎記念館は、東北地方の文化と歴史を体験できる魅力的なスポットです。この館は、訪日外国人旅行者を対象とした周遊促進事業の一環として運営されており、地域の魅力を発信しています。館内では、春日八郎に関する貴重な資料や展示があり、訪れる人々に感動を与えます。歴史的な背景を持つこの場所で、東北の文化に触れ、心に残る思い出を作りましょう。,JA,-TWWX3vdhObS-3r0fuBSf
TlIC3dyfqj9yKdzperhQJ,Ofuna Totsunami Tradition Hall,"Ofuna Totsunami Tradition Hall is a unique place where visitors can experience the culture and history of the Tohoku region. This facility offers insights into the impact of tsunamis and the local traditions, providing a profound emotional experience for all who visit. Through exhibitions and events, guests can learn about the wisdom and history of the local people, rediscovering the charm of Tohoku. Be sure to visit Ofuna Totsunami Tradition Hall and create unforgettable memories.",EN,WLAM321zwf1D6jv3sfzc6
kW_Rv8qUukwR8aZ5D3D4N,大船津波伝承館,大船津波伝承館は、東北地方の文化と歴史を体験できる特別な場所です。この施設では、津波の影響や地域の伝統について学ぶことができ、訪れる人々に深い感動を与えます。展示やイベントを通じて、地域の人々の知恵や歴史を知ることができ、訪問者はこの貴重な体験を通じて、東北の魅力を再発見することができます。ぜひ、大船津波伝承館を訪れて、心に残る思い出を作ってください。,JA,WLAM321zwf1D6jv3sfzc6
86sOw40-zNMlz5enGSp0M,All Japan Kokeshi Competition,"The All Japan Kokeshi Competition is an event that celebrates the charm of traditional kokeshi dolls. Artisans from across the country gather to showcase their skills, presenting unique designs and styles. Visitors can enjoy the beauty and diversity of kokeshi, while also learning about the culture and history behind these crafts through interactions with the artisans. There are opportunities to observe the kokeshi-making process and even purchase these beautiful dolls. For those seeking a heartwarming experience and a touch of Japanese traditional craftsmanship, the All Japan Kokeshi Competition is a must-visit event.",EN,URwo8q3qTsPMt8VpnTQps
1qEhF1Pq3kGdWYeomjXo7,全日本こけしコンペティション,全日本こけしコンペティションは、伝統的なこけしの魅力を祝うイベントです。このコンペティションでは、全国から集まった職人たちが自らの技術を競い合い、独自のデザインやスタイルを披露します。訪れる人々は、こけしの美しさや多様性を楽しむことができ、職人との交流を通じてその背景にある文化や歴史を学ぶことができます。こけしの制作過程を見学したり、実際に購入することも可能です。日本の伝統工芸に触れ、心温まる体験を求める方にとって、全日本こけしコンペティションは必見のイベントです。,JA,URwo8q3qTsPMt8VpnTQps
dvUUJV6bqEoZH1zNHn7Hu,[Soma Noma Up] Fire Festival,"The Soma Noma Up Fire Festival is a traditional event in the Tohoku region that offers visitors a unique cultural experience. During this festival, horse-mounted warriors dressed in vibrant costumes parade through the streets, showcasing the rich heritage of the area. Locals and tourists come together to enjoy the lively atmosphere, creating unforgettable memories amidst the beautiful scenery. Experience the historical significance and charm of Tohoku by participating in this special event. Don't miss the chance to immerse yourself in this captivating celebration!",EN,66Z1hOKzcwM3hAXQpGEa9
tc-Dm8wYnHOJmIx2bLgUk,[相馬野馬追] 火祭り,相馬野馬追火祭りは、東北地方の伝統的な祭りで、訪れる人々に独特の文化体験を提供します。この祭りでは、馬に乗った武士たちが華やかな衣装を身にまとい、勇壮なパレードを繰り広げます。地元の人々と観光客が一体となり、熱気あふれる雰囲気の中で祭りを楽しむことができます。美しい風景と共に、歴史的な背景を感じながら、心に残る思い出を作ることができるでしょう。ぜひ、この特別なイベントに参加して、東北の魅力を体験してください。,JA,66Z1hOKzcwM3hAXQpGEa9
v2e7f7XN11dk02fmbXDnf,Ochiai no OMomiji,"Ochiai no OMomiji is a stunning spot in the Tohoku region where visitors can enjoy the beauty of nature. Particularly in autumn, the vibrant colors of the leaves captivate all who come. This area is an attractive destination for international travelers, offering a chance to relax and appreciate the natural beauty. During the fall foliage season, special events and experiences are available, making it a worthwhile visit. Be sure to explore Ochiai no OMomiji and create unforgettable memories.",EN,mD4O3cjyas172pvkhl3KL
Xm-nDIyGGV_jn5KRINuws,落合の紅葉,落合の紅葉は、東北地方の美しい自然を楽しむことができるスポットです。特に秋には、色とりどりの紅葉が訪れる人々を魅了します。この地域は、訪日外国人旅行者にとっても魅力的な観光地であり、自然の美しさを堪能しながら、リラックスしたひとときを過ごすことができます。紅葉のシーズンには、特別なイベントや体験も用意されており、訪れる価値があります。ぜひ、落合の紅葉を訪れて、心に残る思い出を作ってください。,JA,mD4O3cjyas172pvkhl3KL
